query,id,published,likes,replies,content,author_title,author_image,author_channel,author_is_verified,author_is_creator,author_is_artist
https://www.youtube.com/watch?v=9_fs7YTqj9k,UgyAVUYG-iFDbg7Npsd4AaABAg,3 months ago,2,,"You know Porsche has forgot more about turbo changing than most companies will ever know , first to do it and perfect it",@jewelsharris4059,https://yt3.ggpht.com/ytc/AIdro_kLvqs-fqVhIc1WKeXUF8g0Ugs0Etv1r4E8FIB9NLo=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UC3gbwiCLfZCIhz1IEZUr0Jg,FALSE,FALSE,FALSE
https://www.youtube.com/watch?v=9_fs7YTqj9k,Ugzdq2-pC0GRk56RJ5x4AaABAg,1 month ago,1,,Engenheira alem� � surreal.,@sandrobertte,https://yt3.ggpht.com/TUeqj8IyN0RKtQpCeeKbufO8m-5EjS6sbIyVNpBfqGSq4NYTCz9mVe9V-Eb5mzG_I0R-z444=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCpY3ltHpmL7epsdN-mbW1Gg,FALSE,FALSE,FALSE
https://www.youtube.com/watch?v=9_fs7YTqj9k,UgxVknqNF3cUra6ELe54AaABAg,5 months ago,3,,What do you do for work? I put on MJ's glove and caress the painted metal shell of Porches.,@fixerve7761,https://yt3.ggpht.com/ytc/AIdro_nTB6eAcSTHJDW-vhv8en4b9fe8lVkE2fJm4k1M89SGJA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UChSTNls7maoD4rGJznsUgpw,FALSE,FALSE,FALSE
https://www.youtube.com/watch?v=9_fs7YTqj9k,UgxVpk3hxYvw90drFcl4AaABAg,1 month ago,1,,Love Europe?????????,@Dustparticle000,https://yt3.ggpht.com/LMSDft4-swpWyXMVcw8vZ8dyroYyFW8uCl2cSTPD2u199T45u_QXkHSFJu_dasxfTD4OVAJg9Q=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCUgvH33D4jNJVgLgHT2VfxQ,FALSE,FALSE,FALSE
https://www.youtube.com/watch?v=9_fs7YTqj9k,Ugw6aEefK9tQ1uMwLUh4AaABAg,3 months ago (edited),2,,"no assembly lube on engine parts, all dry assembly?",@nohandle242,https://yt3.ggpht.com/ytc/AIdro_mJWnsy-4D0HHK7e70lAjKZZtXkBBcCBOJGArgGB83flQAgJc3mP46709hKr12KPbfx0A=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCtLGU5s3W2E8sNfXfFZMTaQ,FALSE,FALSE,FALSE
https://www.youtube.com/watch?v=9_fs7YTqj9k,UgwQ5wb43Q12tZAic5V4AaABAg,1 month ago,1,,Any chance you got a spare one of those just laying around in need of a forever home  ?,@jamesallday5309,https://yt3.ggpht.com/ytc/AIdro_lVNxi4oCK7RH5lvZSZshedfWPpKN0nk6sPfzDMlOI=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCPicmi50I7oxHQg5vqyXQQg,FALSE,FALSE,FALSE
https://www.youtube.com/watch?v=9_fs7YTqj9k,UgyO9lessHhe9kwXv3N4AaABAg,4 days ago,1,,Porche 911c est une voiture excellente et tree ch�re,@AbdellahHarouchi,https://yt3.ggpht.com/ytc/AIdro_lImVEFshLCzwKPwsKil_wI44W3fLO5VgHisdM_-Jtm5ZMsPSMXFTRot9-tSU3zW38Ftw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCwiudZva5vlN4_udKwB7icw,FALSE,FALSE,FALSE
https://www.youtube.com/watch?v=9_fs7YTqj9k,UgxWIbf8bHQtWUCVKb14AaABAg,1 month ago,1,,Mostly 15 or 20 people are really doing hard work to put efforts into making a car ? it happens in every car manufacturing company but the result is a ??we need a more stunning look ??,@vijayrajan5889,https://yt3.ggpht.com/ytc/AIdro_kT0IqtOmXpdtFie8P0x98qrJz9kcldmCupNPOvWp9a2UN8863NdoSc1f-MBxFQkj9lBQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCVefjVfzMxS_6fxnvK7rJ-g,FALSE,FALSE,FALSE
https://www.youtube.com/watch?v=9_fs7YTqj9k,UgwNvs3AaC5LG1yI_ot4AaABAg,2 months ago,2,1,"The script screams ""written by ChatGPT""",@MintDrift,https://yt3.ggpht.com/YYqIW04BPrvevo1PHER1L6sQqWuXPu9hd70BPPumXqSAWIEfEeX4pNfQ09Y3nhrzUoOyFCDP8w=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCYhogDgVnHVSicIxMNunIjQ,FALSE,FALSE,FALSE
https://www.youtube.com/watch?v=9_fs7YTqj9k,Ugy9xMiuK2y5ou_azxd4AaABAg,4 months ago,1,,????????,@ioannovichful,https://yt3.ggpht.com/ytc/AIdro_kHiU2Nwq_xYyBG6LH4U3baO0l2FH8B9_OcRUELi4w=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCLDCy5dcS0MHCc_Q2RE9RBw,FALSE,FALSE,FALSE
https://www.youtube.com/watch?v=9_fs7YTqj9k,UgwtEKFa8DihulPNB-14AaABAg,1 month ago,1,,look at this Company   this Company is Strong.  there  Army  of workers  are not distracted,@victoriacorner4400,https://yt3.ggpht.com/ytc/AIdro_n5L4Rq7me_oh1otAJtdk_3xfCYqKrhUaIC_v25VgGnvCI=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCFuTj-OKpMTbNW1Mr8xETzw,FALSE,FALSE,FALSE
https://www.youtube.com/watch?v=9_fs7YTqj9k,Ugx8LGA0g6v2ctmKIB54AaABAg,22 hours ago,2,,i love porsche better than a lambo or a ferrarri????,@fathernsontv2446,https://yt3.ggpht.com/KfpyE-jQ49uN_kY0oqn5OZO_rWXOcrxQGKeAoObIxVc9VrWWKDaz5Zm4cOkt72QQMUcMgYMQbQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCNdiETtoS9wXWvFYE4oPbmQ,FALSE,FALSE,FALSE
https://www.youtube.com/watch?v=9_fs7YTqj9k,UgxgiGIWiN2DQ_UCQC94AaABAg,3 months ago (edited),1,2,It�s a shame! All these  highly skilled engineers will be lost when everything goes electric! Who needs an engineer with a battery?,@Twister2005,https://yt3.ggpht.com/I4cc_ESXAN4NzfC1gIBVriBHCvBWClBb4_3Rq3lSG4LZaUbFNy4t8730XQx0wDwCnAJJ8nHq=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCZms8_JDRN14QwtXksqZudA,FALSE,FALSE,FALSE
https://www.youtube.com/watch?v=9_fs7YTqj9k,Ugwp4FUPvARqkS2HdxB4AaABAg,1 day ago,2,,Did I just saw a woman and a color person there??,@Edwin777-z9x,https://yt3.ggpht.com/ytc/AIdro_mAG3FczchXjH9Kea9-6MDdl4ONTkTJch7JWOkdD_-D=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCfRyKwPJvOH9IZStAP-H88w,FALSE,FALSE,FALSE
https://www.youtube.com/watch?v=9_fs7YTqj9k,Ugz0PbkFb9bW78pILwR4AaABAg,5 months ago,3,,????????????,@sajadnoori1976,https://yt3.ggpht.com/cWu8s46E4TNe_itCvS2PIpqlf0GxOJwr-87W4VqOn6Pnph28NjfvbA5RZkndO6akq8zaNys5zA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UChY5Q7ENTkQwqabj3qzmnag,FALSE,FALSE,FALSE
https://www.youtube.com/watch?v=9_fs7YTqj9k,UgwqevaiYhlXssxOW754AaABAg,3 weeks ago,1,,i saw mr beast working there 0.22 second of the video haahaa,@Christophertys,https://yt3.ggpht.com/ytc/AIdro_mDZngoH84Si-oR8hJvHHYLlMK198mI1JP-SOtjbD8lPA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCnCIBJ1JckYDWSWDiSimWYg,FALSE,FALSE,FALSE
https://www.youtube.com/watch?v=9_fs7YTqj9k,Ugxwhh-WoNuNgdAHtEF4AaABAg,4 weeks ago,1,,It's perfect until they to have to inspect the car with their own hands. Why they don't develop a big car scanner,@SpatialModels,https://yt3.ggpht.com/XO2fYbkJ_1FYPzvzgkmv1K0sGcNV1kBaQCaUvyYq1OXQLMp0jMZxjPzWxvePkl-71Gg13l8gfw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCaPNow0tJm0Zmch5Cde3qJg,FALSE,FALSE,FALSE
https://www.youtube.com/watch?v=9_fs7YTqj9k,UgyUFBmcpQpvoOgvg0t4AaABAg,2 months ago,1,,"0:42 Engine assembly
7:39 body shop
11:54 paint shop
18:06 saddlery
26:51 dashboard install
29:14 installation of the windshield and panoramic roof
30:09 installation of headlights
30:48 drivetrain
32:41 wedding drivetrain to body
33:43 final assembly
36:20 quality check
37:00 Zuffenhausen facility",@KrameNaj,https://yt3.ggpht.com/ytc/AIdro_k9UxnvSEs8JwuJDQ-mV6u1Ei1FmVZ81IqmMkbvtyEEUuGBEHgOsXdETp1IQUaanB9mRA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCHsVTK1cfVUecjDb6exd5UA,FALSE,FALSE,FALSE
https://www.youtube.com/watch?v=9_fs7YTqj9k,Ugw3T8aZ2qp8ts_zvCN4AaABAg,3 weeks ago,1,,We all know what Porsche did during WW2...,@flashflame4952,https://yt3.ggpht.com/ytc/AIdro_nYHJNfhebSckSiUr_fHAKz9mkPcxh2pQOrrs0Te-c=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UC__4JnQuFOgF7USuaQiY2Zg,FALSE,FALSE,FALSE
https://www.youtube.com/watch?v=9_fs7YTqj9k,UgzOb84veRIVgJ38-C14AaABAg,1 month ago,1,,????? ???? ??? ?????? ???? ??? ????? ??????,@Azeez0005,https://yt3.ggpht.com/pyGrI27ZOVq9K3hJgcAlXhd2Qj9NeLIJ5v3p3ZAFLA4opUCDJgw16LkROMPk-1MHvjbjUbgFkA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCU3LQpOuVdeSnlj8MpD26Jg,FALSE,FALSE,FALSE
https://www.youtube.com/watch?v=9_fs7YTqj9k,Ugx2gmLzY61xHAI4wcd4AaABAg,4 months ago,6,10,"Porsche has become a mass product. They produce 1,000 Porsches every day, so it's easy to imagine that the quality isn't as good as it used to be.",@lenny108,https://yt3.ggpht.com/ytc/AIdro_n_AxDWtl5621Lb0lzRC8miv8FvQC6xbJRCpRtXg0qsug=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCN-gjtJRwSz6Q_hfMCcDPww,FALSE,FALSE,FALSE
https://www.youtube.com/watch?v=9_fs7YTqj9k,UgwroogBWC0Ay9i-vDp4AaABAg,3 months ago,1,,Thank you for pronounce the name Porsche right,@derlissi9754,https://yt3.ggpht.com/ytc/AIdro_m2w8xaK_JbKDOKyspQ__hd5lP0nxg9g7UUiLDDFvM=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UC-3rMaShQEvOvNz6HXMox1w,FALSE,FALSE,FALSE
https://www.youtube.com/watch?v=9_fs7YTqj9k,UgwGvWrixmksePVjsux4AaABAg,4 months ago,1,1,Build more GT3s and Ts,@kenfreiberg6302,https://yt3.ggpht.com/ytc/AIdro_mMRZqW-rGk4zFxJX1Y727maf3Jm-uBWti1MJja_jg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCuITa8IBAvPYDZJOs-JNh3Q,FALSE,FALSE,FALSE
https://www.youtube.com/watch?v=9_fs7YTqj9k,Ugw7iMIO_1o5m09bzSp4AaABAg,2 months ago,1,,VERY  FINE  DEEP  CHEKE  VERY  NICE,@bhushanjangle5075,https://yt3.ggpht.com/ytc/AIdro_lNohVgLfpDAHjd22vCoelYPa7Q0oQo6oswDXTvdGw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCarrgKvIHQhQ9enf2wHtkrg,FALSE,FALSE,FALSE
https://www.youtube.com/watch?v=9_fs7YTqj9k,Ugy0bOHxmXzghprYm9l4AaABAg,1 month ago,1,,I m wondering how much they get paid monthly,@ArgesanuMihai,https://yt3.ggpht.com/wTaX14n180fImQ-c6rgsz9YqqqSt1qhGliIQZ3bYobxtwhWYnXJ66wYn64sEtqJkOT16jtVWdw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCfDxrGdvURrDm85ORzybxZA,FALSE,FALSE,FALSE
https://www.youtube.com/watch?v=9_fs7YTqj9k,UgwVSzsF7PWpL7B_vYZ4AaABAg,1 month ago,1,,Zero Defect policy? How come year after year Porshe cars get HORRIBLE reliability ratings?,@larrylitmanen9877,https://yt3.ggpht.com/ytc/AIdro_mBeegFYPq0ngrhKw2Tch_RmBunFo_k5yx8kSdxJqTBjQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCyaWN4HiLfd89VOHlVLlfcA,FALSE,FALSE,FALSE
https://www.youtube.com/watch?v=9_fs7YTqj9k,UgxoMwekBlD8TLUk_794AaABAg,2 months ago,1,,Porsche made the decision to prioritize quantity over quality years ago. Sad to see what was once a storied car manufacturer.,@leeoswald9799,https://yt3.ggpht.com/ytc/AIdro_kM2VDcHg_i9XoYf9aRQvVcAmC5OAkovgTAndEqVT7sPvtFlQfPFf_68sae4KBciA7BbQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCAn0esXLkxhenM65aXIRfaQ,FALSE,FALSE,FALSE
https://www.youtube.com/watch?v=9_fs7YTqj9k,UgxAIE22ERly-MwhD914AaABAg,3 weeks ago,1,,I can afford only Cayene .(,@nikaberzina2478,https://yt3.ggpht.com/ytc/AIdro_kha02_9Ul-0i7-bVviA0vGlId-liZzPVQMGzeLqnUygpGthuE1DCRL-f9hmm6Y1aUYKw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCLnygaA-RqzeHkS2cROTLPQ,FALSE,FALSE,FALSE
https://www.youtube.com/watch?v=9_fs7YTqj9k,UgzKmMVGT8NIOqmpsnF4AaABAg,1 month ago,1,,qro o meu ??,@DanceDancem-u7n,https://yt3.ggpht.com/ytc/AIdro_nZAu6CNvgm-JpBK4Fvb4J43W9ahyyxv8UD5UBhmyUbeRMORs1BrrOoUhSF1HHip9sZUg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCYD09lmsESDaRbd9gJvHTAw,FALSE,FALSE,FALSE
https://www.youtube.com/watch?v=9_fs7YTqj9k,UgwHZO0s-O56qNGVr-Z4AaABAg,4 months ago,1,,??????????,@gerardoortiz2434,https://yt3.ggpht.com/ytc/AIdro_k4M5ju_oFxh2YXX4d2mbjETtwkGYXgG6jXJayXKvk=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UClJgJLgWO2u4aDecOOkQCYg,FALSE,FALSE,FALSE
https://www.youtube.com/watch?v=9_fs7YTqj9k,UgyZm9jYWNO5huSmpch4AaABAg,2 months ago,1,,Good luck working on this shit later!! ??????.,@Leoneidas,https://yt3.ggpht.com/ytc/AIdro_mdwUXJh1Al-VSVrOjcDDOOyG6kn7NdSuTOJrIRHd8=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCiCUgeE9Z60SjS9-zns3JgA,FALSE,FALSE,FALSE
https://www.youtube.com/watch?v=9_fs7YTqj9k,UgxmXCkYEP6v3Moforl4AaABAg,1 month ago,1,,I mean.. putting a voiceover to someone else's video is not really cool. ??,@AlmightyFSM,https://yt3.ggpht.com/ytc/AIdro_kBpOHeD_mL7wUEPxy855kgck07CglgtiQ2LH5otjSy9g=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCLD6RPKWvUVemIkxa6mWcxQ,FALSE,FALSE,FALSE
https://www.youtube.com/watch?v=9_fs7YTqj9k,UgxsEv6fCUfXoahx_lV4AaABAg,3 weeks ago (edited),1,,23:00 the girl is over acting  :face-green-smiling::face-green-smiling::face-green-smiling::face-green-smiling::face-green-smiling::face-green-smiling::face-green-smiling::face-green-smiling::face-green-smiling::face-green-smiling::face-green-smiling::face-green-smiling::face-green-smiling::face-green-smiling:,@Time_Pass_7471,https://yt3.ggpht.com/a7dA4PcPNV5Iv0iYS9ZoxbeMNzR_3mn1vkbHBEyjA-KgPnNNqiRh_OrxuHfQBAOJuKttdlbolw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCaD-zh7sw_3M189kvlVYv0w,FALSE,FALSE,FALSE
https://www.youtube.com/watch?v=9_fs7YTqj9k,UgzIWMCshewVegEoixF4AaABAg,5 months ago,3,7,The 2025 Porsche 911 vs The 2025 Ford Shelby,@rakhsiprayogo82,https://yt3.ggpht.com/dgCYU6mn4VAQ-zPSftaBGETvT9d0HIS4HDadX4BUxbaXSh0sYH0RWdydPTmYOz9FnF2wUyTg2A=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCnPaCr_a1fOeHm-QlL0Ur0w,FALSE,FALSE,FALSE
https://www.youtube.com/watch?v=9_fs7YTqj9k,UgzFIyt_0tteezwWbTx4AaABAg,2 months ago,2,,Voice over totally unnecessary.,@philbateson7966,https://yt3.ggpht.com/ytc/AIdro_l2m6xnQIkGIe085t1l3QKu9OLcA7ubGl9YcT6fJ4x_XnEE37zF6vFZuGyS8tIezkPGIA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCi3bJSYX4H_fSaqinwNYBJA,FALSE,FALSE,FALSE
https://www.youtube.com/watch?v=9_fs7YTqj9k,UgypkC-7vRnjKEJka3Z4AaABAg,4 days ago,1,,Wait!  Am I seeing what I think I'm seeing?  NO ASSEMBLY LUBE upon engine assembly?  Wow Porsche I think I found your quality problem.,@henrymiecz8566,https://yt3.ggpht.com/ytc/AIdro_lJGxXhz5QSCJAwJrTE0kE1W3ojzo8O-L1NBBiRjz2UtZM=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCClIo3KJltVJExlxtjd7ugA,FALSE,FALSE,FALSE
https://www.youtube.com/watch?v=9_fs7YTqj9k,UgzZWEtV81bdq6xbGu94AaABAg,3 months ago,1,,Could you film a video on how Porsche incorporates engine oil leaks into all of there cars? That would be really interesting to learn about.,@ozzstars_cars,https://yt3.ggpht.com/ytc/AIdro_lx9WfmO6WTSnyUz4BQzHtaFL3xvsv_RxXRoraFrk7K4Q0=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCcN33-ckK8CCLucCBJJ1Q0w,FALSE,FALSE,FALSE
https://www.youtube.com/watch?v=9_fs7YTqj9k,UgyVv-Xq47ozmPnafCF4AaABAg,1 month ago,1,,Her?ey �ok g�zel ama b�t�n i?i robotlar yap?yor bu arabalar? kime satmay? d�?�n�yorlar robotlara m?.Niye hep �ok kar etmeyi d�?�n�yorlar y�netimide Robotlara verin onlar y�netsin.,@fikretmericaydin133,https://yt3.ggpht.com/ytc/AIdro_ms-cDLAB2oo30zHi3kCSSIkM1mtTvAqLNDtIxxUG3laOV3=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCc2O0YCshswLdAykmdk8HBg,FALSE,FALSE,FALSE
https://www.youtube.com/watch?v=9_fs7YTqj9k,UgxVjdie75TqYk_xw0p4AaABAg,3 months ago,1,,Now I want one!!!,@OMGWTFLOLSMH,https://yt3.ggpht.com/rnbNP1-XluRrT4l41T4tlrNio4ngF2SuPw579Y1NHMMiD-TcF4iyHb-MM0xqa-IngJY64fTD=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCoQkCTg8c0ZsgmBx9cUq18Q,FALSE,FALSE,FALSE
https://www.youtube.com/watch?v=9_fs7YTqj9k,UgxC2zZe1JfgXPPZKaF4AaABAg,2 months ago,1,,Direction is slow and lagging... presenting majestic of brand is average .. poor editing and BGM.... employees are serious face impressions... if it's great editing 15mts... video ... thanks,@rpworld5288,https://yt3.ggpht.com/ytc/AIdro_kBWtm-cGRWd6v1PrfRIRE5PH130nzA0wiRs5BHmb8EFYg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCuCWwEJJj3h-h2UbG1uWfkg,FALSE,FALSE,FALSE
